Supplier_ID,URL,SKU,Title,Price,Original Price,Savings,Manufacturer_EAN,Products_Model,Manufacturer_name,Manufacturer_Series,Shipping_Time
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-brausesets-brausehalter-crometta-a-260393.htm,260393,hansgrohe Crometta 100 Vario Porter Set 125 cm,"35.83
                                                         €",56.64,"20.81
                                                 €",NA,26666400,hansgrohe,Crometta,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-brausesets-brausehalter-crometta-a-260417.htm,260417,hansgrohe Crometta 100 Vario Porter Set 160 cm,"37.31
                                                         €",58.55,"21.24
                                                 €",NA,26667400,hansgrohe,Crometta,Ca. 4-9 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-brausesets-brausehalter-raindance-a-249031.htm,249031,hansgrohe Raindance Select E 120 Porter Set 160 cm,"85.32
                                                         €",130.07,"44.75
                                                 €",NA,26720000,hansgrohe,Raindance Select,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-brausesets-brausehalter-raindance-a-249031.htm?varid=249032,249031,hansgrohe Raindance Select E 120 Porter Set 160 cm,"82.76
                                                         €",130.07,"47.31
                                                 €",NA,26720400,hansgrohe,Raindance Select,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-brausesets-brausehalter-raindance-a-249082.htm,249082,hansgrohe Raindance Select S 120 Porter Set 160 cm,"75.95
                                                         €",130.07,"54.12
                                                 €",NA,26721000,hansgrohe,Raindance Select,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-brausesets-brausehalter-raindance-a-249082.htm?varid=249090,249082,hansgrohe Raindance Select S 120 Porter Set 160 cm,"81.94
                                                         €",130.07,"48.13
                                                 €",NA,26721400,hansgrohe,Raindance Select,Ca. 4-9 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-handbrausen-premium-linie-a-243392.htm,243392,hansgrohe Croma Select E Multihandbrause,"43.80
                                                         €",68.78,"24.98
                                                 €",NA,26810400,hansgrohe,Croma Select E,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-handbrausen-comfort-linie-a-243394.htm,243394,hansgrohe Croma Select E Multihandbrause EcoSmart,"42.21
                                                         €",68.78,"26.57
                                                 €",NA,26811400,hansgrohe,Croma Select E,Ca. 17-25 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-handbrausen-comfort-linie-a-243397.htm,243397,hansgrohe Croma Select E Vario Handbrause,"30.57
                                                         €",51.53,"20.96
                                                 €",NA,26812400,hansgrohe,Croma Select E,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-handbrausen-comfort-linie-a-243398.htm,243398,hansgrohe Croma Select E Vario Handbrause EcoSmart,"31.95
                                                         €",51.53,"19.58
                                                 €",NA,26813400,hansgrohe,Croma Select E,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-handbrausen-comfort-linie-a-243402.htm,243402,hansgrohe Croma Select E 1jet Handbrause,"23.04
                                                         €",36.30,"13.26
                                                 €",NA,26814400,hansgrohe,Croma Select E,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-handbrausen-comfort-linie-a-243407.htm,243407,hansgrohe Croma Select E 1jet Handbrause EcoSmart 7 l/min,"23.85
                                                         €",36.30,"12.45
                                                 €",NA,26816400,hansgrohe,Croma Select E,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-handbrausen-comfort-linie-a-256643.htm,256643,hansgrohe Crometta 100 Multi Handbrause,"25.27
                                                         €",40.10,"14.83
                                                 €",NA,26823400,hansgrohe,Crometta 100,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-handbrausen-comfort-linie-a-256669.htm,256669,hansgrohe Crometta 100 Vario Handbrause,"19.56
                                                         €",31.06,"11.50
                                                 €",NA,26824400,hansgrohe,Crometta 100,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-handbrausen-comfort-linie-a-256672.htm,256672,hansgrohe Crometta 100 1jet Handbrause,"15.06
                                                         €",23.92,"8.86
                                                 €",NA,26825400,hansgrohe,Crometta 100,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-handbrausen-comfort-linie-a-256645.htm,256645,"hansgrohe Crometta 100 Multi Handbrause, EcoSmart","25.27
                                                         €",40.10,"14.83
                                                 €",NA,26826400,hansgrohe,Crometta 100,Ca. 33-53 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-handbrausen-comfort-linie-a-259425.htm,259425,hansgrohe Crometta 100 1jet Handbrause EcoSmart 7 l/min,"15.06
                                                         €",23.92,"8.86
                                                 €",NA,26829400,hansgrohe,Crometta 100,Ca. 9-17 Werktage
